conv_id,query,history,groundtruth
18545,Pretty good. I would love to see a movie that would be great for little children or a romantic comedy.,"['201761', '140749', '152847']","['140335', '122604']"
18546,,"['88141', '190285', '188656']",['174336']
18547,"Ok, great I think I have heard of that one I will definitely watch it. Thank you for the awesome suggestions I really appreciate it.","['140749', '177112', '139903', '149829', '122604']",['170037']
18548,"I haven't seen that one. I read the book, but never got around to seeing it. I heard it was amazing.","['109064', '154926', '129416']",['158571']
18549,Lol you are right I had to think about it I loved that movie. I have seen it several times lol.,"['106388', '81660', '202175']",['185671']
18551,,"['100271', '194157']",['205305']
18552,,"['140749', '94078', '106233']",['83552']
18555,,['151318'],['189287']
18556,,"['112069', '161313', '148904']","['155632', '85036']"
18557,,"['180926', '122385', '117324']",['107420']
18558,,"['198619', '172122']","['174475', '147995']"
18559,,"['187028', '157957']","['204334', '142376']"
18560,,"['127845', '101158']",[]
18561,,"['103896', '187028']",[]
18563,,"['174719', '204466', '166772']",['146640']
18564,,"['146771', '182709', '89770']",[]
18565,,"['77455', '161723', '162882']",[]
18574,,['194965'],['94180']
18576,,"['85662', '140771', '175843', '124024', '180899', '204292']",[]
18584,,"['150957', '196336']",[]
18588,,"['161313', '81162']","['122502', '140704']"
18590,,['185171'],"['178604', '193240']"
18591,,"['85036', '181769', '161313', '170376', '155632']",['181409']
18595,,"['129036', '204466']","['183050', '107047', '200523']"
18596,,"['121487', '197498']",[]
18597,,"['194469', '105031', '107047', '139492', '204466', '78340']",[]
18600,"I also haven't seen @131272 nor @86449. I don't watch drama often, so that's why I am looking for films in that category!",['162882'],"['85301', '131272', '86449']"
18604,,[],[]
18605,,['106388'],[]
18606,,"['177915', '123525', '192185']",['191834']
18611,,"['129826', '184951', '114458', '200438', '187028', '188311', '82473']",[]
18614,,['188192'],[]
18616,"I saw @105589 recently and I kinda liked it? It's grown on me the more I think about it, but I should see it again.",[],[]
18619,Thank you for all your suggestions. I may have to go on a Meg Ryan binge. Get some ice cream and tuck in for the day.,"['178711', '112203']",[]
18625,I really enjoyed @134461 so I really think I should give that a try. Do you have any animated movie suggestions that the family would enjoy?,"['133249', '134461', '122604']","['155955', '131869']"
18626,I have seen those! Not a huge fan of @137513 but I love the supernatural ones. Do you know of any similar to @76772 ?,"['76772', '184951', '161313', '77161']",[]
18627,,"['178472', '198562']",[]
18629,,"['165710', '80067', '108278', '84854', '135250']",[]
18631,,"['109049', '126375', '204794', '187028', '78801', '202256']",[]
18633,,"['152329', '185171']",['153346']
18634,,[],['79062']
18635,,"['80067', '136000', '187102']",['106388']
18636,,['135571'],"['120948', '199831']"
18639,,"['95660', '193168', '78801', '118762']",[]
18641,,"['106388', '94078', '195012', '161935']",[]
18644,"Those are pretty funny. I'm an Adam Sandler fan. It's been a little while since I've seen them, but they were fun.","['94510', '106233', '111776', '182960', '83552', '198562']",['78801']
18647,,"['142573', '162040', '163215', '132804', '84828']",['177112']
18648,,"['175096', '148231']",[]
18649,,"['162882', '84007', '128786']",['193291']
18650,I loved @168084. That was a beautiful movie with a good story. Actually it was based on a true story which is better.,"['197481', '128782', '142823', '168084']",['120092']
18651,,['144347'],"['141648', '205557', '144811']"
18652,,"['183650', '204292']",['167064']
18653,Oh that sounds good I only saw @198977 so I would love to check out the other movies as well.,"['141788', '198977', '112069']","['148389', '119729']"
18654,,"['85036', '161313', '144347']",['132107']
18656,,"['160500', '144550']",[]
18657,"I am, I'd like a movie or two to watch :) Something comedy, or action...some favorites of mine are @79752 @110433 @167640 and @85868","['167640', '110529', '79752', '85868', '110433']",[]
18658,,"['95199', '140749', '103957']","['95533', '175121']"
18659,,"['202190', '132562', '135508']",['158950']
18661,"Thank you for the suggestions, I suppose that's plenty for now ;) unless you've got another on the tip of your tongue!","['201091', '112365', '161983', '99244', '116714']",['115516']
18662,,"['188192', '150941', '101081']",[]
18663,,['92826'],[]
18667,,['128682'],[]
18674,,"['170037', '115908', '101081']",[]
18675,,"['193037', '185912', '101081']",['106388']
18676,"I think I saw that one, but I do not recall what its about. I like ones with a twist!","['180224', '164063', '170119', '131178']",['132506']
18677,,['131869'],['179616']
18678,,"['195012', '191798', '99715', '101081']",[]
18683,,['198562'],[]
18684,"I have seen @86428 and loved that movie, that is a great suggestion. Has all I like in one movie","['158571', '86428']",[]
18690,,"['187102', '78168', '176558']",[]
18692,,"['184951', '142603']",[]
18693,,"['201091', '116714', '197200']","['119090', '91313']"
18694,,"['142933', '104183', '84798']",['76530']
18696,"I think I saw that one and it was good, but I'm not sure if I would like it so much now.","['184925', '176824', '113972', '142561']",['80067']
18697,,"['186273', '143623', '88451']",[]
18698,"I haven't seen that one, but I've heard it's pretty good. It has Tom Cruise right? I'm not the biggest Tom Cruise fan, but I heard it was good.","['131830', '136877', '122058', '138081']",['132254']
18699,,['78340'],[]
18701,"As long as it has good action sequences, I am always down. And Bruce Lee is always good, so it sounds awesome!","['197410', '161313', '170059', '201436', '144347']","['152955', '77190', '101794']"
18702,,"['193168', '114909', '95621', '181941']","['152955', '117347']"
18703,"I haven't actually seen them, though I would like to dig into the lore a little more. I know there is a whole series, I will have to check it out!","['199831', '78340']","['183121', '99583', '193168', '78418']"
18705,I haven't seen that one. Who is in it? I remember the preview but can't remember much. That is probably a really good one though. I remember when the team lit the torch at the Winter Olympics. Maybe it was in 2002. IT was really cool.,"['196460', '102157', '141210']",['99219']
18707,,"['161723', '188808', '196336']",['123744']
18708,,"['193109', '161385', '141210']","['116230', '90472']"
18709,,"['84001', '189266', '119840']",['142376']
18710,,['162882'],[]
18713,I just saw @205695 and i havent laughed that hard in a movie in a long time. Seth Rogen did really well on that one,"['205695', '192919']",[]
18714,,"['177112', '135571', '111918', '127115']","['130870', '202175']"
18717,,"['202908', '141788']",[]
18718,,"['98433', '205816', '120722', '130080']",['205698']
18721,,"['106388', '78340']","['182960', '140113']"
18722,,"['80067', '157924']","['166852', '151231']"
18723,"I haven't heard of @96996 , but I love @157590 and Legos, so that sounds like it would be perfect.","['157924', '175121', '149829', '157590']","['101212', '96996']"
18724,,"['161385', '120948', '173333', '99910']",['200089']
18726,,"['136289', '78340', '84798']","['142573', '204974']"
18734,@172264 is an oldie but good one. What about @205547 ? I think it is still in theater's but I want to see it.,[],[]
18740,,"['182731', '97413', '91547', '110878']",['202374']
18741,,"['161313', '141788']",[]
18742,Have you seen @146877 that is a creepy movie that you may like and I will have to check out that movie.,"['146877', '190837']","['135093', '194237']"
18743,,"['142573', '195012', '81660']",['176541']
18746,,[],[]
18747,,"['79954', '76160']","['149313', '121678']"
18749,,['82923'],[]
18751,,"['75918', '143623']","['189219', '182644']"
18752,It's about a new writer that finally got her book published. But while righting her second book she goes blank. So the publisher goes out of his way to make her miserable so she can finish the book.,"['99276', '78779']",['191932']
18753,,"['81792', '201761', '154844', '91547']",['162647']
18755,,"['151656', '101444', '161313']",['181097']
18756,I will definitley checkit out that out. Thank you i love @133249 as well. Thank you for your help. Bye hope to watch inside out tonight,"['133249', '136000', '81792', '201761', '165710']",['182731']
18757,,"['133249', '182731']",['108273']
18758,,"['164063', '153346', '131178', '152329']",[]
18764,,"['177112', '187028', '200228', '153346', '78340']",[]
18765,,"['135571', '184605']",['174475']
18767,,"['152847', '142573', '194966']",['132728']
18771,,"['90486', '112346']","['205816', '205934']"
18772,,"['78418', '204292']",[]
18773,,"['156698', '101399']",[]
18774,,"['151656', '78186', '109487', '107554', '77376', '137887']",[]
18776,Oh i have a lot of free time and yes but i still havent determined if i like it will proabaly watch it again tonight.  Thanks for the chat but i have to run Bye hope you will watch the new @78418,"['205430', '205821', '204974', '187028', '128188', '86246', '203730', '78340', '78418']",[]
18778,,"['204974', '195447', '205163', '78418']",['174946']
18779,This has been a great chat but i have o run. do you really think i havent seen that and if you mention that then you must mention @118353,[],[]
18780,,"['161313', '183622', '144347']",['138913']
18781,I keep meaning too but every time it comes on something comes up and I'm not able to see it.,['126375'],['184098']
18782,,"['185139', '151989', '87664', '118353']","['115827', '126237']"
18783,,[],[]
18784,,"['91313', '119090', '115908']",['157394']
18785,,"['99998', '120722', '78340']","['169419', '204870']"
18786,,"['140730', '159885', '182731']",['81792']
18788,,"['148505', '131244', '100723']",[]
18789,,"['88747', '164669', '124408', '165710', '136690', '134461']",[]
18790,,['192975'],['115612']
18791,,"['151989', '114633', '126237', '111694', '160476', '118353']",[]
18792,,"['156685', '161385', '120948']",['159488']
18793,,"['151656', '135571', '78340']","['107554', '77376']"
18794,,"['139688', '168173', '158803']","['171718', '153559', '182731']"
18795,,['182709'],"['146771', '155467', '168161']"
18796,Maybe i will watch @83472 and yes i have seen that one too. Do you think a bunch of grown men will hate me for that one lol,"['158112', '161460', '185139', '191947', '84456', '166083', '156060', '128188', '110635', '83472']",[]
18798,,"['151656', '199385', '98740', '82602']",['78480']
18799,,"['184951', '77597', '193404', '135090', '122154', '107826', '132728', '204794', '187028', '152121', '198967', '168656', '153346']",[]
18802,,"['161723', '141578', '143198']",['175308']
18804,,"['160038', '94056', '100909', '198967', '84837']",['162601']
18805,,[],[]
18806,,"['90248', '148231', '157991']",[]
18807,"Sounds great, I'll check it out and see if I like it. I dont watch a lot of foreign movies but theres some I've loved like @161546","['161546', '78801', '88487', '115908']",['78779']
18808,,"['182128', '148389', '198977']",['94309']
18810,That's a little old for my taste.  I was hoping for something from the 1970s or 1980s.  One of my favorites is @153288,"['146201', '197200', '153288']",['168892']
18812,,"['98028', '185671', '88487', '175843', '204292']",[]
18815,,"['160038', '196336', '161313', '80289', '193833']",[]
18816,,['175096'],['79935']
18817,,['193821'],[]
18818,I've been outside all day and now I want to relax and watch a movie. Any suggestions? I really enjoy comedies.,"['122385', '140749']",[]
18819,,"['149109', '171468', '93845']",['95495']
18820,,"['108301', '81162']",[]
18822,,"['76012', '88751', '99244']",[]
18824,,"['166069', '146463']",['107554']
18825,,"['79543', '80699', '78804', '111262']",['161313']
18826,,"['204974', '177160', '204292']",['119144']
18830,,"['81075', '81162']",[]
18831,,"['172264', '81162', '109030']",['108301']
18832,,"['116125', '183056']",['139321']
18834,,['183805'],"['132799', '196464']"
18835,,[],"['94852', '99276', '194966']"
18836,,['183056'],['168565']
18843,,"['194202', '81492', '101158']",['121727']
18845,,"['147826', '150957', '161723', '86428']",['107671']
18846,,"['137838', '83853', '177922']",['107350']
18847,That all sounds great. thank you for the great ideas. I'm sure we will be best friends from now on.,"['96983', '121396', '112346', '151102']",['118663']
18848,,"['103257', '87294', '96307']",['136000']
18850,,[],[]
18851,,"['204974', '177160', '203983']","['198707', '78418']"
18852,,"['196336', '204794', '135538', '151371']",['202190']
18853,"I saw @99583 back when it came out, I don't remember much but I will have to check it out again. I love superhero movies.","['99583', '162573', '204974', '141788']","['78340', '108934', '188057']"
18855,,"['162882', '161723', '188808']","['205480', '147669']"
18856,Sounds intense. I haven't gotten around to that one yet but I have seen all the other recent DC movies.,"['119144', '134106']","['161313', '86397', '203983']"
